Time,Dataset,Model,Seed,Epochs,Acc_Mean,Acc_Std,AUC_Mean,AUC_Std,F1_Mean,F1_Std,Kappa_Mean,Kappa_Std
2026-01-16 01:30:04,read,FFCL,114514,50,0.5905338048934936,0.04633167157871772,0.6451274275779724,0.0249203421772539,0.5519275486469268,0.08039384526878626,0.15678971335291864,0.09577043499055861
2026-01-16 01:31:06,read,FFCL,1,50,0.5629645705223083,0.05597112820877996,0.6409519910812378,0.021995249185622588,0.5123585045337677,0.11313101260997108,0.12899133935570717,0.09485146178690815
2026-01-16 01:37:37,read,STTransformer,114514,50,0.5416314005851746,0.05337205167151472,0.5722783029079437,0.044113431097882745,0.45368546843528745,0.11325816094536374,0.07123703807592392,0.05899551636559407
2026-01-16 01:38:13,read,STTransformer,1,50,0.531079250574112,0.05604087224504301,0.5730787873268127,0.0230634911712469,0.4652771294116974,0.10962052696179862,0.0812182679772377,0.05318991308142301
2026-01-16 01:38:27,read,STTransformer,42,50,0.5662498950958252,0.015384934283088814,0.5631598055362701,0.05095416151387299,0.5061664164066315,0.06729446999058716,0.08305539563298225,0.06676927507479502
2026-01-16 01:39:36,read,STTransformer,3407,50,0.5497765064239502,0.031242699054295817,0.5828534007072449,0.03102955258742822,0.49472507238388064,0.08048231980926113,0.08114784955978394,0.04675837873131196
2026-01-16 01:40:12,read,STTransformer,0,50,0.5384685814380645,0.04169168441994771,0.5895102500915528,0.002649647977909975,0.49926279187202455,0.10493338391911726,0.09480483531951904,0.051155258805932455
2026-01-16 01:46:03,read,BIOT,42,50,0.5873388767242431,0.045086704623962616,0.6569835186004639,0.028231941752909363,0.545523589849472,0.06342833854878915,0.16466398388147355,0.07085968313272091
2026-01-16 01:46:04,read,BIOT,3407,50,0.5994417905807495,0.05026464748344121,0.6463833451271057,0.02729506820800086,0.5621788322925567,0.09565180561297389,0.18322149589657782,0.08389204477312365
2026-01-16 01:57:28,read_new,SPaRCNet,0,50,0.5895125269889832,0.02437246381429161,0.6352282524108886,0.01793412978654119,0.5908298373222352,0.023555052676383418,0.18027277886867524,0.038420789429663024
2026-01-16 01:58:22,read_new,SPaRCNet,1,50,0.6112252831459045,0.02800275885292413,0.6352457880973816,0.035294807246828604,0.6053834438323975,0.01914651294766649,0.18573397994041443,0.04104286754187721
2026-01-16 01:59:07,read_new,SPaRCNet,42,50,0.6081199526786805,0.020029259830377788,0.6414580941200256,0.028208983028514933,0.6039247393608094,0.023305012748946058,0.1919521927833557,0.0446186888747246
2026-01-16 01:59:25,read_new,SPaRCNet,3407,50,0.6244995713233947,0.032533301301498604,0.6433019399642944,0.04244755043727989,0.6087999463081359,0.03315920783384715,0.1957135647535324,0.05607577532443015
2026-01-16 02:01:04,read_new,SPaRCNet,114514,50,0.6261817455291748,0.030311337026612806,0.65318443775177,0.04936647131894698,0.6219647645950317,0.027769106657066604,0.22026253640651702,0.06828978237128905
2026-01-16 02:07:16,read_new,ContraWR,0,50,0.6271787405014038,0.045676974505603034,0.6723283410072327,0.03048160863438606,0.612506628036499,0.05196521550243957,0.2238933801651001,0.07032944376806995
2026-01-16 02:07:17,read_new,ContraWR,3407,50,0.6434614300727844,0.0425565517229045,0.6741277694702148,0.04751966372609462,0.6377310991287232,0.04080711927301087,0.2538314700126648,0.07550189567495227
2026-01-16 02:07:41,read_new,ContraWR,42,50,0.6342245459556579,0.029357226004702777,0.6713951587677002,0.03241929898738756,0.6192971348762513,0.02874803890033352,0.23082674741744996,0.046891625176923316
2026-01-16 02:08:01,read_new,ContraWR,1,50,0.6437970399856567,0.02776936561483977,0.6679012894630432,0.02652072875293277,0.6396270632743836,0.020230480291471203,0.2541407853364944,0.03663699867683049
2026-01-16 02:08:50,read_new,ContraWR,114514,50,0.6290079951286316,0.0523924903253641,0.6769161105155945,0.027610388375064486,0.5986002326011658,0.063524607140366,0.2061661034822464,0.08339551416646254
2026-01-16 02:20:43,read_new,CNNTransformer,114514,50,0.5423346936702729,0.09806588116460606,0.612806212902069,0.0640830456811309,0.4341097503900528,0.15434894894955067,0.06874736845493316,0.085124267062323
2026-01-16 02:23:43,read_new,CNNTransformer,1,50,0.523399144411087,0.09342148364723106,0.6069230556488037,0.05410517223150183,0.44848141372203826,0.1688864328005619,0.11083597540855408,0.10141530353465153
2026-01-16 02:24:54,read_new,CNNTransformer,3407,50,0.49537214636802673,0.10730960742363664,0.6079449653625488,0.039999966615213364,0.3679600864648819,0.16485416629110958,0.050454186648130415,0.08045877132135945
2026-01-16 02:25:57,read_new,CNNTransformer,42,50,0.475996994972229,0.09997249028709475,0.6297897934913635,0.036923675823099834,0.3720867186784744,0.17447979296104252,0.06796521991491318,0.1071270658680615
2026-01-16 02:29:09,read_new,CNNTransformer,0,50,0.48028081059455874,0.08005723317441316,0.6301291584968567,0.05178821090830836,0.38253789842128755,0.12629917034036184,0.0573226822540164,0.050521579971014315
2026-01-16 02:38:19,read_new,FFCL,1,50,0.5969931006431579,0.022120575671688368,0.6402328610420227,0.02123192517916805,0.45494912266731263,0.03025586995822444,0.00898836418054998,0.011906915103278798
2026-01-16 02:38:46,read_new,FFCL,42,50,0.6127554535865783,0.025246987228214782,0.6444807410240173,0.0209603712893054,0.5150769948959351,0.06960292687829836,0.0766318669426255,0.07977770390382612
2026-01-16 02:39:03,read_new,FFCL,114514,50,0.5911572694778442,0.02908489622269742,0.6514599323272705,0.04021363164305834,0.5028499841690064,0.07618362863506013,0.0733346115797758,0.06661486006913887
2026-01-16 02:39:06,read_new,FFCL,0,50,0.5386630415916442,0.07163405191558317,0.638557231426239,0.026279561105007274,0.4542887628078461,0.07310416829198182,0.05577616775408387,0.052496665391284586
2026-01-16 02:39:29,read_new,FFCL,3407,50,0.5720633447170258,0.09777371864807011,0.6555938243865966,0.031526179613679456,0.5208907127380371,0.1434696243315026,0.15611542724072933,0.09741735259272363
2026-01-16 02:44:17,read_new,STTransformer,42,50,0.5492861568927765,0.072291814744267,0.524682080745697,0.022679096312293458,0.42488420009613037,0.10763960750607933,0.01928901523351669,0.03857803046703338
2026-01-16 02:45:39,read_new,STTransformer,1,50,0.5656165361404419,0.06694669785379088,0.5543674111366272,0.0309390926331673,0.4695175111293793,0.10948040329532817,0.05493384450674057,0.059166584366187686
2026-01-16 02:48:16,read_new,STTransformer,114514,50,0.5562435567378998,0.061647090471288545,0.5592259049415589,0.0390998457680694,0.4713735580444336,0.09842937557953468,0.04572291904187296,0.04276379429833825
2026-01-16 02:48:19,read_new,STTransformer,0,50,0.5165740251541138,0.049762910311352,0.5799956679344177,0.03807462608154156,0.4887188196182251,0.07487435798347454,0.07139212191104889,0.03492258242957656
2026-01-16 02:51:26,read_new,STTransformer,3407,50,0.5250574052333832,0.05311572292425874,0.5742425322532654,0.030316561478011556,0.46727560758590697,0.07353286892520833,0.07377784922719002,0.05393339420900055
2026-01-16 02:58:15,read_new,BIOT,42,50,0.6412898659706116,0.0105993628503568,0.6583253502845764,0.02620190498812045,0.6065682291984558,0.023716135670762063,0.19425218254327775,0.05990255136149753
2026-01-16 02:58:36,read_new,BIOT,1,50,0.6176958203315734,0.041211930456038985,0.6567476511001586,0.025127129039935133,0.5975740075111389,0.03679408930446413,0.1947891116142273,0.044922761437287
2026-01-16 02:58:46,read_new,BIOT,3407,50,0.538023954629898,0.0917276256472958,0.6598109602928162,0.03026888217316939,0.47100327610969545,0.135452752908517,0.11821737885475159,0.07407000282581887
2026-01-16 03:10:47,type,SPaRCNet,3407,50,0.6469043135643006,0.013657182974759628,0.6655245661735535,0.028054210590034843,0.6284195780754089,0.03378940341429619,0.19925758242607117,0.06096516340654457
2026-01-16 03:11:22,type,SPaRCNet,1,50,0.633684766292572,0.029116728035415877,0.673192834854126,0.0359842429234619,0.6222445249557496,0.011129972871099231,0.21306733787059784,0.03998117261184092
2026-01-16 03:11:53,type,SPaRCNet,0,50,0.6647606730461121,0.01689567324057951,0.6670939326286316,0.014929974904424357,0.6515737056732178,0.02006367779751845,0.2295985698699951,0.04508016897546369
2026-01-16 03:12:23,type,SPaRCNet,42,50,0.6375317335128784,0.03880958246022829,0.6695561170578003,0.012443608518121783,0.6305557250976562,0.032234556278713515,0.22594285607337952,0.0072847297266175354
2026-01-16 03:12:39,type,SPaRCNet,114514,50,0.6359040021896363,0.033501949133644855,0.6570643544197082,0.019918621134860225,0.6293397784233093,0.029384552892605918,0.21335180699825287,0.041774004169336985
2026-01-16 03:17:17,type,ContraWR,1,50,0.6224024653434753,0.042840222637139345,0.6670288920402527,0.021757440103610644,0.6200568914413452,0.04186319262919761,0.20951188504695892,0.03689747156870653
2026-01-16 03:17:40,type,ContraWR,3407,50,0.6666147351264954,0.04371034281999011,0.6740132808685303,0.029739963921520264,0.6467077493667602,0.028918263795789646,0.22103776633739472,0.040176471996826266
2026-01-16 03:18:09,type,ContraWR,114514,50,0.568411523103714,0.06275688437662877,0.6649877667427063,0.026175003190384724,0.5636634528636932,0.07197365270858785,0.18217479735612868,0.05705509139868972
2026-01-16 03:18:13,type,ContraWR,0,50,0.5955890774726867,0.08078422261913758,0.6618034482002259,0.022137387896767228,0.5895337522029876,0.08737376720588402,0.1959526002407074,0.067026758205548
2026-01-16 03:19:21,type,ContraWR,42,50,0.6449462294578552,0.06549310721444147,0.6821691751480102,0.02310623967499302,0.6189443945884705,0.053647527258139094,0.21280202269554138,0.030441414506746436
2026-01-16 03:29:13,type,CNNTransformer,42,50,0.5333664238452911,0.13149165161873785,0.6015676617622375,0.029691148580322877,0.42694719433784484,0.18361451087766223,0.0513374075293541,0.07009321813156934
2026-01-16 03:29:54,type,CNNTransformer,114514,50,0.5897172033786774,0.09594839953215753,0.5845945954322815,0.028382209247900088,0.49276487827301024,0.07920804682390169,0.02608126401901245,0.03951958323678769
2026-01-16 03:30:37,type,CNNTransformer,0,50,0.5143748581409454,0.13999474021312952,0.59431072473526,0.0057789006896277525,0.3988967537879944,0.18064766203470994,0.039547933544963595,0.05173435015000491
2026-01-16 03:31:40,type,CNNTransformer,1,50,0.6372337102890014,0.025555606050723715,0.5851555585861206,0.02866983698005226,0.5490219831466675,0.05613096989391129,0.05787041275762021,0.07517969245035226
2026-01-16 03:33:02,type,CNNTransformer,3407,50,0.5427442610263824,0.11304456056420024,0.6189640283584594,0.027644833306998837,0.4477422058582306,0.13551409157981825,0.04054154083132744,0.055639274552150224
2026-01-16 03:46:40,type,FFCL,0,50,0.644546639919281,0.027555940411178398,0.6454877495765686,0.03197261489919796,0.6137793302536011,0.06616506621692325,0.18304710686206818,0.10132694673448911
2026-01-16 03:47:16,type,FFCL,114514,50,0.6344790577888488,0.05325407715000871,0.6498681306838989,0.016760323764607343,0.6230728149414062,0.044836367045291925,0.19827426671981813,0.03803959949708305
2026-01-16 03:47:33,type,FFCL,42,50,0.5949203252792359,0.10966147946403097,0.6574031233787536,0.025796651087498793,0.557554829120636,0.17397729288834343,0.1831098824739456,0.09282519140477367
2026-01-16 03:47:37,type,FFCL,1,50,0.6392441272735596,0.023353388334088145,0.6506645798683166,0.010995605447157037,0.6339747071266174,0.016586801149194218,0.2013801246881485,0.024712820694847322
2026-01-16 03:48:17,type,FFCL,3407,50,0.6152777314186096,0.01920311604392084,0.6475190043449401,0.019708775426649505,0.6140963435173035,0.020197705115611652,0.19035708904266357,0.023753366182194365
2026-01-16 03:52:44,type,STTransformer,114514,50,0.5667063891887665,0.11158060395795841,0.5516807913780213,0.033684369906241116,0.4443218380212784,0.11631494129547375,0.018599313497543336,0.03719862699508668
2026-01-16 03:52:44,type,STTransformer,3407,50,0.6237163662910461,0.03754391354986399,0.5292161881923676,0.03846712331312828,0.5129628241062164,0.04568453487466223,0.0207882285118103,0.0415764570236206
2026-01-16 03:52:58,type,STTransformer,0,50,0.4971100211143494,0.13306570688728817,0.5412535488605499,0.025357555375117406,0.3749996542930603,0.1650131556107793,0.017308957397472114,0.03504032720293793
2026-01-16 03:54:23,type,STTransformer,1,50,0.5240582525730133,0.09799192145612885,0.5426995933055878,0.03696610963747932,0.4492707014083862,0.12856658986553485,0.034447564370930196,0.049709160861594326
2026-01-16 03:54:42,type,STTransformer,42,50,0.49491932392120364,0.11557355340830873,0.5532580375671386,0.053224255087453494,0.41573403775691986,0.1884259939054907,0.06716229583835229,0.06863327769834748
2026-01-16 03:59:22,type,BIOT,42,50,0.6258956551551819,0.1211959477815391,0.6723710894584656,0.029138572972907874,0.5469968378543854,0.1649188077456764,0.15120198307558894,0.081354557209946
2026-01-16 03:59:24,type,BIOT,1,50,0.6255467534065247,0.042693460671798134,0.6629965901374817,0.01868780934407766,0.5633704602718353,0.05664411705498637,0.1197668056935072,0.08499702968746811
2026-01-16 03:59:31,type,BIOT,3407,50,0.6127888798713684,0.059895882954384645,0.6761347413063049,0.03001609086871797,0.5761723935604095,0.067102454831249,0.15411143898963928,0.08908512803205042
2026-01-16 04:13:31,type_new,SPaRCNet,1,50,0.6813403248786927,0.03040169491084562,0.6657595753669738,0.027255763502241712,0.6667341828346253,0.026000247607430593,0.2102786496281624,0.04845904080208681
2026-01-16 04:13:57,type_new,SPaRCNet,42,50,0.6505541324615478,0.05609858447595732,0.659795081615448,0.02072460818691262,0.6466619610786438,0.04782856493064869,0.20416541695594786,0.058887006271909244
2026-01-16 04:14:27,type_new,SPaRCNet,3407,50,0.6532078862190247,0.05534833837239931,0.6643053770065308,0.019229011756286375,0.6466394901275635,0.03343197023023478,0.2077392131090164,0.03255345211451814
2026-01-16 04:14:45,type_new,SPaRCNet,114514,50,0.6401585817337037,0.08580875901625591,0.6635507225990296,0.021687547684374715,0.615121579170227,0.06422386474074793,0.163786481320858,0.04850613695134703
2026-01-16 04:15:50,type_new,SPaRCNet,0,50,0.6805262804031372,0.036631479635237475,0.6565669298171997,0.02278603474657112,0.6623002529144287,0.03020284887440663,0.20473812222480775,0.056762821966052424
2026-01-16 04:20:32,type_new,ContraWR,3407,50,0.7044220566749573,0.03490836673986116,0.6774097561836243,0.024105635410773534,0.6317521929740906,0.04942225382781974,0.1218639075756073,0.05825954011652112
2026-01-16 04:21:49,type_new,ContraWR,1,50,0.7015188932418823,0.02662737305746043,0.6861885786056519,0.032316410455039545,0.6776862740516663,0.022629279801400524,0.22113549411296846,0.03903697012297306
2026-01-16 04:22:16,type_new,ContraWR,42,50,0.7028778553009033,0.029322033028226283,0.6759263396263122,0.02793855559835071,0.6413408517837524,0.04627002549510775,0.1444785814732313,0.06656034884342885
